index,Year,Region,SUB_REGION,State,County,GDP (Chained $)
14336,2008,Southeast,South Atlantic,Georgia,Evans,391121000
14337,2008,Southeast,South Atlantic,Georgia,Fannin,506610000
14338,2008,Southeast,South Atlantic,Georgia,Fayette,3634801000
14339,2008,Southeast,South Atlantic,Georgia,Floyd,3877504000
14340,2008,Southeast,South Atlantic,Georgia,Forsyth,6380591000
14341,2008,Southeast,South Atlantic,Georgia,Franklin,677456000
14342,2008,Southeast,South Atlantic,Georgia,Fulton,1.17233E+11
14343,2008,Southeast,South Atlantic,Georgia,Gilmer,872676000
14344,2008,Southeast,South Atlantic,Georgia,Glascock,40652000
14345,2008,Southeast,South Atlantic,Georgia,Glynn,3518024000
14346,2008,Southeast,South Atlantic,Georgia,Gordon,2043248000
14347,2008,Southeast,South Atlantic,Georgia,Grady,561005000
14348,2008,Southeast,South Atlantic,Georgia,Greene,511878000
14349,2008,Southeast,South Atlantic,Georgia,Gwinnett,35636161000
14350,2008,Southeast,South Atlantic,Georgia,Habersham,1279857000
14351,2008,Southeast,South Atlantic,Georgia,Hall,7145426000
14352,2008,Southeast,South Atlantic,Georgia,Hancock,138157000
14353,2008,Southeast,South Atlantic,Georgia,Haralson,710712000
14354,2008,Southeast,South Atlantic,Georgia,Harris,416784000
14355,2008,Southeast,South Atlantic,Georgia,Hart,634584000
14356,2008,Southeast,South Atlantic,Georgia,Heard,1005551000
14357,2008,Southeast,South Atlantic,Georgia,Henry,4316038000
14358,2008,Southeast,South Atlantic,Georgia,Houston,5659017000
14359,2008,Southeast,South Atlantic,Georgia,Irwin,213061000
14360,2008,Southeast,South Atlantic,Georgia,Jackson,1798997000
14361,2008,Southeast,South Atlantic,Georgia,Jasper,234233000
14362,2008,Southeast,South Atlantic,Georgia,Jeff Davis,344397000
14363,2008,Southeast,South Atlantic,Georgia,Jefferson,548137000
14364,2008,Southeast,South Atlantic,Georgia,Jenkins,158803000
14365,2008,Southeast,South Atlantic,Georgia,Johnson,146145000
14366,2008,Southeast,South Atlantic,Georgia,Jones,364892000
14367,2008,Southeast,South Atlantic,Georgia,Lamar,364367000
14368,2008,Southeast,South Atlantic,Georgia,Lanier,123873000
14369,2008,Southeast,South Atlantic,Georgia,Laurens,1656193000
14370,2008,Southeast,South Atlantic,Georgia,Lee,492870000
14371,2008,Southeast,South Atlantic,Georgia,Liberty,3349034000
14372,2008,Southeast,South Atlantic,Georgia,Lincoln,141787000
14373,2008,Southeast,South Atlantic,Georgia,Long,102729000
14374,2008,Southeast,South Atlantic,Georgia,Lowndes,4267133000
14375,2008,Southeast,South Atlantic,Georgia,Lumpkin,610965000
14376,2008,Southeast,South Atlantic,Georgia,McDuffie,624501000
14377,2008,Southeast,South Atlantic,Georgia,McIntosh,205361000
14378,2008,Southeast,South Atlantic,Georgia,Macon,399144000
14379,2008,Southeast,South Atlantic,Georgia,Madison,398171000
14380,2008,Southeast,South Atlantic,Georgia,Marion,151353000
14381,2008,Southeast,South Atlantic,Georgia,Meriwether,434045000
14382,2008,Southeast,South Atlantic,Georgia,Miller,171260000
14383,2008,Southeast,South Atlantic,Georgia,Mitchell,823158000
14384,2008,Southeast,South Atlantic,Georgia,Monroe,1666479000
14385,2008,Southeast,South Atlantic,Georgia,Montgomery,170272000
14386,2008,Southeast,South Atlantic,Georgia,Morgan,554070000
14387,2008,Southeast,South Atlantic,Georgia,Murray,1216691000
14388,2008,Southeast,South Atlantic,Georgia,Muscogee,9070195000
14389,2008,Southeast,South Atlantic,Georgia,Newton,2116996000
14390,2008,Southeast,South Atlantic,Georgia,Oconee,836816000
14391,2008,Southeast,South Atlantic,Georgia,Oglethorpe,268064000
14392,2008,Southeast,South Atlantic,Georgia,Paulding,1764805000
14393,2008,Southeast,South Atlantic,Georgia,Peach,788590000
14394,2008,Southeast,South Atlantic,Georgia,Pickens,748215000
14395,2008,Southeast,South Atlantic,Georgia,Pierce,366932000
14396,2008,Southeast,South Atlantic,Georgia,Pike,228250000
14397,2008,Southeast,South Atlantic,Georgia,Polk,1053587000
14398,2008,Southeast,South Atlantic,Georgia,Pulaski,260325000
14399,2008,Southeast,South Atlantic,Georgia,Putnam,1049703000
14400,2008,Southeast,South Atlantic,Georgia,Quitman,47512000
14401,2008,Southeast,South Atlantic,Georgia,Rabun,477474000
14402,2008,Southeast,South Atlantic,Georgia,Randolph,205841000
14403,2008,Southeast,South Atlantic,Georgia,Richmond,10532788000
14404,2008,Southeast,South Atlantic,Georgia,Rockdale,2796697000
14405,2008,Southeast,South Atlantic,Georgia,Schley,163653000
14406,2008,Southeast,South Atlantic,Georgia,Screven,346391000
14407,2008,Southeast,South Atlantic,Georgia,Seminole,252931000
14408,2008,Southeast,South Atlantic,Georgia,Spalding,1921718000
14409,2008,Southeast,South Atlantic,Georgia,Stephens,823789000
14410,2008,Southeast,South Atlantic,Georgia,Stewart,108199000
14411,2008,Southeast,South Atlantic,Georgia,Sumter,989558000
14412,2008,Southeast,South Atlantic,Georgia,Talbot,106220000
14413,2008,Southeast,South Atlantic,Georgia,Taliaferro,31936000
14414,2008,Southeast,South Atlantic,Georgia,Tattnall,533847000
14415,2008,Southeast,South Atlantic,Georgia,Taylor,181176000
14416,2008,Southeast,South Atlantic,Georgia,Telfair,282666000
14417,2008,Southeast,South Atlantic,Georgia,Terrell,268111000
14418,2008,Southeast,South Atlantic,Georgia,Thomas,1957419000
14419,2008,Southeast,South Atlantic,Georgia,Tift,1561074000
14420,2008,Southeast,South Atlantic,Georgia,Toombs,950175000
14421,2008,Southeast,South Atlantic,Georgia,Towns,293151000
14422,2008,Southeast,South Atlantic,Georgia,Treutlen,134728000
14423,2008,Southeast,South Atlantic,Georgia,Troup,2935387000
14424,2008,Southeast,South Atlantic,Georgia,Turner,220840000
14425,2008,Southeast,South Atlantic,Georgia,Twiggs,194789000
14426,2008,Southeast,South Atlantic,Georgia,Union,602980000
14427,2008,Southeast,South Atlantic,Georgia,Upson,634780000
14428,2008,Southeast,South Atlantic,Georgia,Walker,1312791000
14429,2008,Southeast,South Atlantic,Georgia,Walton,1854690000
14430,2008,Southeast,South Atlantic,Georgia,Ware,1209999000
14431,2008,Southeast,South Atlantic,Georgia,Warren,134663000
14432,2008,Southeast,South Atlantic,Georgia,Washington,654699000
14433,2008,Southeast,South Atlantic,Georgia,Wayne,857217000
14434,2008,Southeast,South Atlantic,Georgia,Webster,66431000
14435,2008,Southeast,South Atlantic,Georgia,Wheeler,112178000
14436,2008,Southeast,South Atlantic,Georgia,White,530037000
14437,2008,Southeast,South Atlantic,Georgia,Whitfield,5519585000
14438,2008,Southeast,South Atlantic,Georgia,Wilcox,149399000
14439,2008,Southeast,South Atlantic,Georgia,Wilkes,287156000
14440,2008,Southeast,South Atlantic,Georgia,Wilkinson,504695000
14441,2008,Southeast,South Atlantic,Georgia,Worth,367817000
14442,2008,Far West,Pacific,Hawaii,Hawaii,7015889000
14443,2008,Far West,Pacific,Hawaii,Honolulu,53607046000
14444,2008,Far West,Pacific,Hawaii,Kauai,3195289000
14445,2008,Rocky Mountain,Mountain,Idaho,Ada,19604177000
14446,2008,Rocky Mountain,Mountain,Idaho,Adams,96002000
14447,2008,Rocky Mountain,Mountain,Idaho,Bannock,2719363000
14448,2008,Rocky Mountain,Mountain,Idaho,Bear Lake,143865000
14449,2008,Rocky Mountain,Mountain,Idaho,Benewah,308616000
14450,2008,Rocky Mountain,Mountain,Idaho,Bingham,1306016000
14451,2008,Rocky Mountain,Mountain,Idaho,Blaine,1300392000
14452,2008,Rocky Mountain,Mountain,Idaho,Boise,144932000
14453,2008,Rocky Mountain,Mountain,Idaho,Bonner,1316797000
14454,2008,Rocky Mountain,Mountain,Idaho,Bonneville,3860642000
14455,2008,Rocky Mountain,Mountain,Idaho,Boundary,281185000
14456,2008,Rocky Mountain,Mountain,Idaho,Butte,957599000
14457,2008,Rocky Mountain,Mountain,Idaho,Camas,48517000
14458,2008,Rocky Mountain,Mountain,Idaho,Canyon,4465146000
14459,2008,Rocky Mountain,Mountain,Idaho,Caribou,739476000
14460,2008,Rocky Mountain,Mountain,Idaho,Cassia,1114791000
14461,2008,Rocky Mountain,Mountain,Idaho,Clark,63342000
14462,2008,Rocky Mountain,Mountain,Idaho,Clearwater,325325000
14463,2008,Rocky Mountain,Mountain,Idaho,Custer,342979000
14464,2008,Rocky Mountain,Mountain,Idaho,Elmore,1031934000
14465,2008,Rocky Mountain,Mountain,Idaho,Franklin,294390000
14466,2008,Rocky Mountain,Mountain,Idaho,Fremont,300679000
14467,2008,Rocky Mountain,Mountain,Idaho,Gem,276013000
14468,2008,Rocky Mountain,Mountain,Idaho,Gooding,809231000
14469,2008,Rocky Mountain,Mountain,Idaho,Idaho,437322000
14470,2008,Rocky Mountain,Mountain,Idaho,Jefferson,575234000
14471,2008,Rocky Mountain,Mountain,Idaho,Jerome,925960000
14472,2008,Rocky Mountain,Mountain,Idaho,Kootenai,4703481000
14473,2008,Rocky Mountain,Mountain,Idaho,Latah,1176978000
14474,2008,Rocky Mountain,Mountain,Idaho,Lemhi,205038000
14475,2008,Rocky Mountain,Mountain,Idaho,Lewis,158499000
14476,2008,Rocky Mountain,Mountain,Idaho,Lincoln,231213000
14477,2008,Rocky Mountain,Mountain,Idaho,Madison,937881000
14478,2008,Rocky Mountain,Mountain,Idaho,Minidoka,670428000
14479,2008,Rocky Mountain,Mountain,Idaho,Nez Perce,1776796000
14480,2008,Rocky Mountain,Mountain,Idaho,Oneida,125845000
14481,2008,Plains,West North Central,South Dakota,Edmunds,207539000
14482,2008,Plains,West North Central,South Dakota,Fall River,213148000
14483,2008,Plains,West North Central,South Dakota,Faulk,139842000
14484,2008,Plains,West North Central,South Dakota,Grant,641397000
14485,2008,Plains,West North Central,South Dakota,Gregory,154796000
14486,2008,Plains,West North Central,South Dakota,Haakon,91027000
14487,2008,Plains,West North Central,South Dakota,Hamlin,176240000
14488,2008,Plains,West North Central,South Dakota,Hand,189077000
14489,2008,Plains,West North Central,South Dakota,Hanson,113095000
14490,2008,Plains,West North Central,South Dakota,Harding,52582000
14491,2008,Plains,West North Central,South Dakota,Hughes,941463000
14492,2008,Plains,West North Central,South Dakota,Hutchinson,318727000
14493,2008,Plains,West North Central,South Dakota,Hyde,71328000
14494,2008,Plains,West North Central,South Dakota,Jackson,58806000
14495,2008,Plains,West North Central,South Dakota,Jerauld,111506000
14496,2008,Plains,West North Central,South Dakota,Jones,57306000
14497,2008,Plains,West North Central,South Dakota,Kingsbury,237380000
14498,2008,Plains,West North Central,South Dakota,Lake,491115000
14499,2008,Plains,West North Central,South Dakota,Lawrence,893657000
14500,2008,Plains,West North Central,South Dakota,Lincoln,1459381000
14501,2008,Plains,West North Central,South Dakota,Lyman,180801000
14502,2008,Plains,West North Central,South Dakota,McCook,189793000
14503,2008,Plains,West North Central,South Dakota,McPherson,90053000
14504,2008,Plains,West North Central,South Dakota,Marshall,189641000
14505,2008,Plains,West North Central,South Dakota,Meade,569540000
14506,2008,Plains,West North Central,South Dakota,Mellette,39903000
14507,2008,Plains,West North Central,South Dakota,Miner,80907000
14508,2008,Plains,West North Central,South Dakota,Minnehaha,12983051000
14509,2008,Plains,West North Central,South Dakota,Moody,252631000
14510,2008,Plains,West North Central,South Dakota,Oglala Lakota,261941000
14511,2008,Plains,West North Central,South Dakota,Pennington,4355190000
14512,2008,Plains,West North Central,South Dakota,Perkins,100477000
14513,2008,Plains,West North Central,South Dakota,Potter,183965000
14514,2008,Plains,West North Central,South Dakota,Roberts,315344000
14515,2008,Plains,West North Central,South Dakota,Sanborn,90041000
14516,2008,Plains,West North Central,South Dakota,Spink,410286000
14517,2008,Plains,West North Central,South Dakota,Stanley,105174000
14518,2008,Plains,West North Central,South Dakota,Sully,221323000
14519,2008,Plains,West North Central,South Dakota,Todd,186984000
14520,2008,Plains,West North Central,South Dakota,Tripp,216783000
14521,2008,Plains,West North Central,South Dakota,Turner,347526000
14522,2008,Plains,West North Central,South Dakota,Union,963417000
14523,2008,Plains,West North Central,South Dakota,Walworth,196965000
14524,2008,Plains,West North Central,South Dakota,Yankton,1002744000
14525,2008,Plains,West North Central,South Dakota,Ziebach,78644000
14526,2008,Southeast,East South Central,Tennessee,Anderson,4045962000
14527,2008,Southeast,East South Central,Tennessee,Bedford,1556899000
14528,2008,Southeast,East South Central,Tennessee,Benton,321435000
14529,2008,Southeast,East South Central,Tennessee,Bledsoe,182181000
14530,2008,Southeast,East South Central,Tennessee,Blount,3996135000
14531,2008,Southeast,East South Central,Tennessee,Bradley,3552602000
14532,2008,Southeast,East South Central,Tennessee,Campbell,939412000
14533,2008,Southeast,East South Central,Tennessee,Cannon,197285000
14534,2008,Southeast,East South Central,Tennessee,Carroll,629006000
14535,2008,Southeast,East South Central,Tennessee,Carter,948773000
14536,2008,Southeast,East South Central,Tennessee,Cheatham,856204000
14537,2008,Southeast,East South Central,Tennessee,Chester,285356000
14538,2008,Southeast,East South Central,Tennessee,Claiborne,759447000
14539,2008,Southeast,East South Central,Tennessee,Clay,157656000
14540,2008,Southeast,East South Central,Tennessee,Cocke,715760000
14541,2008,Southeast,East South Central,Tennessee,Coffee,2037626000
14542,2008,Southeast,East South Central,Tennessee,Crockett,519412000
14543,2008,Southeast,East South Central,Tennessee,Cumberland,1400506000
14544,2008,Southeast,East South Central,Tennessee,Davidson,48000289000
14545,2008,Southeast,East South Central,Tennessee,Decatur,355894000
14546,2008,Southeast,East South Central,Tennessee,DeKalb,515600000
14547,2008,Southeast,East South Central,Tennessee,Dickson,1238315000
14548,2008,Southeast,East South Central,Tennessee,Dyer,1583876000
14549,2008,Southeast,East South Central,Tennessee,Fayette,884257000
14550,2008,Southeast,East South Central,Tennessee,Fentress,368490000
14551,2008,Southeast,East South Central,Tennessee,Franklin,889576000
14552,2008,Southeast,East South Central,Tennessee,Gibson,1309096000
14553,2008,Southeast,East South Central,Tennessee,Giles,822368000
14554,2008,Southeast,East South Central,Tennessee,Grainger,315685000
14555,2008,Southeast,East South Central,Tennessee,Greene,2063374000
14556,2008,Southeast,East South Central,Tennessee,Grundy,201698000
14557,2008,Southeast,East South Central,Tennessee,Hamblen,2486662000
14558,2008,Southeast,East South Central,Tennessee,Hamilton,19249634000
14559,2008,Southeast,East South Central,Tennessee,Hancock,82621000
14560,2008,Southeast,East South Central,Tennessee,Hardeman,713219000
14561,2008,Southeast,East South Central,Tennessee,Hardin,757493000
14562,2008,Southeast,East South Central,Tennessee,Hawkins,1250125000
14563,2008,Southeast,East South Central,Tennessee,Haywood,583680000
14564,2008,Southeast,East South Central,Tennessee,Henderson,695957000
14565,2008,Southeast,East South Central,Tennessee,Henry,967116000
14566,2008,Southeast,East South Central,Tennessee,Hickman,351304000
14567,2008,Southeast,East South Central,Tennessee,Houston,125961000
14568,2008,Southeast,East South Central,Tennessee,Humphreys,801470000
14569,2008,Southeast,East South Central,Tennessee,Jackson,170079000
14570,2008,Southeast,East South Central,Tennessee,Jefferson,1209193000
14571,2008,Southeast,East South Central,Tennessee,Johnson,344359000
14572,2008,Southeast,East South Central,Tennessee,Knox,21759871000
14573,2008,Southeast,East South Central,Tennessee,Lake,158439000
14574,2008,Southeast,East South Central,Tennessee,Lauderdale,597973000
14575,2008,Southeast,East South Central,Tennessee,Lawrence,884241000
14576,2008,Southeast,East South Central,Tennessee,Lewis,205580000
14577,2008,Southeast,East South Central,Tennessee,Lincoln,831686000
14578,2008,Southeast,East South Central,Tennessee,Loudon,1339431000
14579,2008,Southeast,East South Central,Tennessee,McMinn,1543043000
14580,2008,Southeast,East South Central,Tennessee,McNairy,584452000
14581,2008,Southeast,East South Central,Tennessee,Macon,442364000
14582,2008,Southeast,East South Central,Tennessee,Madison,4911910000
14583,2008,Southeast,East South Central,Tennessee,Marion,614392000
14584,2008,Southeast,East South Central,Tennessee,Marshall,830370000
14585,2008,Southeast,East South Central,Tennessee,Maury,2968235000
14586,2008,Southeast,East South Central,Tennessee,Meigs,183231000
14587,2008,Southeast,East South Central,Tennessee,Monroe,1036544000
14588,2008,Southeast,East South Central,Tennessee,Montgomery,3886633000
14589,2008,Southeast,East South Central,Tennessee,Moore,155097000
14590,2008,Southeast,East South Central,Tennessee,Morgan,295711000
14591,2008,Southeast,East South Central,Tennessee,Obion,1236589000
14592,2008,Southeast,East South Central,Tennessee,Overton,425262000
14593,2008,Southeast,East South Central,Tennessee,Perry,161439000
14594,2008,Southeast,East South Central,Tennessee,Pickett,84782000
14595,2008,Southeast,East South Central,Tennessee,Polk,287398000
14596,2008,Southeast,East South Central,Tennessee,Putnam,2819752000
14597,2008,Southeast,East South Central,Tennessee,Rhea,1107679000
14598,2008,Southeast,East South Central,Tennessee,Roane,2235873000
14599,2008,Southeast,East South Central,Tennessee,Robertson,1762192000
14600,2008,Southeast,East South Central,Tennessee,Rutherford,10669491000
14601,2008,Southeast,East South Central,Tennessee,Scott,427966000
14602,2008,Southeast,East South Central,Tennessee,Sequatchie,238961000
14603,2008,Southeast,East South Central,Tennessee,Sevier,2932561000
14604,2008,Southeast,East South Central,Tennessee,Shelby,54955415000
14605,2008,Southeast,East South Central,Tennessee,Smith,537613000
14606,2008,Southeast,East South Central,Tennessee,Stewart,723065000
14607,2008,Southeast,East South Central,Tennessee,Sullivan,7269438000
14608,2008,Southeast,East South Central,Tennessee,Sumner,4347311000
14609,2008,Southeast,East South Central,Tennessee,Tipton,1039223000
14610,2008,Southeast,East South Central,Tennessee,Trousdale,141288000
14611,2008,Southeast,East South Central,Tennessee,Unicoi,658089000
14612,2008,Southeast,East South Central,Tennessee,Union,292589000
14613,2008,Southeast,East South Central,Tennessee,Van Buren,83488000
14614,2008,Southeast,East South Central,Tennessee,Warren,1017952000
14615,2008,Southeast,East South Central,Tennessee,Washington,4970650000
14616,2008,Southeast,East South Central,Tennessee,Wayne,310270000
14617,2008,Southeast,East South Central,Tennessee,Weakley,946753000
14618,2008,Southeast,East South Central,Tennessee,White,566234000
14619,2008,Southeast,East South Central,Tennessee,Williamson,10984881000
14620,2008,Southeast,East South Central,Tennessee,Wilson,4125061000
14621,2008,Southwest,West South Central,Texas,Anderson,1768734000
14622,2008,Southwest,West South Central,Texas,Andrews,2661679000
14623,2008,Southwest,West South Central,Texas,Angelina,3043169000
14624,2008,Southwest,West South Central,Texas,Aransas,606155000
14625,2008,Southwest,West South Central,Texas,Archer,297587000
14626,2008,Southwest,West South Central,Texas,Armstrong,53852000
14627,2008,Southwest,West South Central,Texas,Atascosa,1068860000
14628,2008,Southwest,West South Central,Texas,Austin,1299839000
14629,2008,Southwest,West South Central,Texas,Bailey,330981000
14630,2008,Southwest,West South Central,Texas,Bandera,285682000
14631,2008,Southwest,West South Central,Texas,Bastrop,1568485000
14632,2008,Southwest,West South Central,Texas,Baylor,133187000
14633,2008,Southwest,West South Central,Texas,Bee,932257000
14634,2008,Southwest,West South Central,Texas,Bell,14635872000
14635,2008,Southwest,West South Central,Texas,Bexar,74323249000
14636,2008,Southwest,West South Central,Texas,Blanco,218449000
14637,2008,Southwest,West South Central,Texas,Borden,339326000
14638,2008,Southwest,West South Central,Texas,Bosque,394556000
14639,2008,Southwest,West South Central,Texas,Bowie,3557149000
14640,2008,Southwest,West South Central,Texas,Brazoria,10253766000
14641,2008,Southwest,West South Central,Texas,Brazos,6862905000
14642,2008,Southwest,West South Central,Texas,Brewster,313295000
14643,2008,Southwest,West South Central,Texas,Briscoe,37509000
14644,2008,Southwest,West South Central,Texas,Brooks,587963000
14645,2008,Southwest,West South Central,Texas,Brown,1200307000
14646,2008,Southwest,West South Central,Texas,Burleson,629821000
14647,2008,Southwest,West South Central,Texas,Burnet,1199895000
14648,2008,Southwest,West South Central,Texas,Caldwell,608068000
14649,2008,Southwest,West South Central,Texas,Calhoun,1954080000
14650,2008,Southwest,West South Central,Texas,Callahan,239491000
14651,2008,Southwest,West South Central,Texas,Cameron,8761092000
14652,2008,Southwest,West South Central,Texas,Camp,319245000
14653,2008,Southwest,West South Central,Texas,Carson,779207000
14654,2008,Southwest,West South Central,Texas,Cass,677572000
14655,2008,Southwest,West South Central,Texas,Castro,556297000
14656,2008,Southwest,West South Central,Texas,Chambers,1560316000
14657,2008,Southwest,West South Central,Texas,Cherokee,1506933000
14658,2008,Southwest,West South Central,Texas,Childress,204882000
14659,2008,Southwest,West South Central,Texas,Clay,217419000
14660,2008,Southwest,West South Central,Texas,Cochran,413287000
14661,2008,Southwest,West South Central,Texas,Coke,144224000
14662,2008,Southwest,West South Central,Texas,Coleman,215050000
14663,2008,Southwest,West South Central,Texas,Collin,35800692000
14664,2008,Southwest,West South Central,Texas,Collingsworth,80358000
14665,2008,Southwest,West South Central,Texas,Colorado,794995000
14666,2008,Southwest,West South Central,Texas,Comal,3680924000
14667,2008,Southwest,West South Central,Texas,Comanche,298686000
14668,2008,Southwest,West South Central,Texas,Concho,113514000
14669,2008,Southwest,West South Central,Texas,Cooke,1790886000
14670,2008,Southwest,West South Central,Texas,Coryell,1145400000
14671,2008,Southwest,West South Central,Texas,Cottle,96185000
14672,2008,Southwest,West South Central,Texas,Crane,1346441000
14673,2008,Southwest,West South Central,Texas,Crockett,1289586000
14674,2008,Southwest,West South Central,Texas,Crosby,190106000
14675,2008,Southwest,West South Central,Texas,Culberson,129477000
14676,2008,Southwest,West South Central,Texas,Dallam,526439000
14677,2008,Southwest,West South Central,Texas,Dallas,1.88699E+11
14678,2008,Southwest,West South Central,Texas,Dawson,668963000
14679,2008,Southwest,West South Central,Texas,Deaf Smith,902959000
14680,2008,Southwest,West South Central,Texas,Delta,78657000
14681,2008,Southwest,West South Central,Texas,Denton,18716134000
14682,2008,Southwest,West South Central,Texas,DeWitt,853537000
14683,2008,Southwest,West South Central,Texas,Dickens,158965000
14684,2008,Southwest,West South Central,Texas,Dimmit,320033000
14685,2008,Southwest,West South Central,Texas,Donley,90879000
14686,2008,Southwest,West South Central,Texas,Duval,872021000
14687,2008,Southwest,West South Central,Texas,Eastland,552691000
14688,2008,Southwest,West South Central,Texas,Ector,8644448000
14689,2008,Southwest,West South Central,Texas,Edwards,170330000
14690,2008,Southwest,West South Central,Texas,Ellis,4317823000
14691,2008,Southwest,West South Central,Texas,El Paso,23328090000
14692,2008,Southwest,West South Central,Texas,Erath,1120708000
14693,2008,Southwest,West South Central,Texas,Falls,312501000
14694,2008,Southwest,West South Central,Texas,Fannin,570070000
14695,2008,Southwest,West South Central,Texas,Fayette,1598936000
14696,2008,Southwest,West South Central,Texas,Fisher,161014000
14697,2008,Southwest,West South Central,Texas,Floyd,237406000
14698,2008,Southwest,West South Central,Texas,Foard,47020000
14699,2008,Southwest,West South Central,Texas,Fort Bend,17387645000
14700,2008,Southwest,West South Central,Texas,Franklin,286885000
14701,2008,Southwest,West South Central,Texas,Freestone,3102173000
14702,2008,Southwest,West South Central,Texas,Frio,455856000
14703,2008,Southwest,West South Central,Texas,Gaines,2650033000
14704,2008,Southwest,West South Central,Texas,Galveston,13991248000
14705,2008,Southwest,West South Central,Texas,Garza,419293000
14706,2008,Southwest,West South Central,Texas,Gillespie,710831000
14707,2008,Southwest,West South Central,Texas,Glasscock,439682000
14708,2008,Southwest,West South Central,Texas,Goliad,736058000
14709,2008,Southwest,West South Central,Texas,Gonzales,586946000
14710,2008,Southwest,West South Central,Texas,Gray,1240383000
14711,2008,Southwest,West South Central,Texas,Grayson,3769659000
14712,2008,Southwest,West South Central,Texas,Gregg,7491619000
14713,2008,Southwest,West South Central,Texas,Grimes,1278635000
14714,2008,Southwest,West South Central,Texas,Guadalupe,3171747000
14715,2008,Southwest,West South Central,Texas,Hale,1522256000
14716,2008,Southwest,West South Central,Texas,Hall,78301000
14717,2008,Southwest,West South Central,Texas,Hamilton,214419000
14718,2008,Southwest,West South Central,Texas,Hansford,542839000
14719,2008,Southwest,West South Central,Texas,Hardeman,206822000
14720,2008,Southwest,West South Central,Texas,Hardin,1355697000
14721,2008,Southwest,West South Central,Texas,Harris,3.08045E+11
14722,2008,Southwest,West South Central,Texas,Harrison,4208938000
14723,2008,Southwest,West South Central,Texas,Hartley,306207000
14724,2008,Southwest,West South Central,Texas,Haskell,170558000
14725,2008,Southwest,West South Central,Texas,Hays,4109410000
14726,2008,Southwest,West South Central,Texas,Hemphill,1290933000
14727,2008,Southwest,West South Central,Texas,Henderson,1587412000
14728,2008,Southwest,West South Central,Texas,Hidalgo,17437609000
14729,2008,Southwest,West South Central,Texas,Hill,868289000
14730,2008,Southwest,West South Central,Texas,Hockley,2218975000
14731,2008,Southwest,West South Central,Texas,Hood,1820922000
14732,2008,Southwest,West South Central,Texas,Hopkins,1114058000
14733,2008,Southwest,West South Central,Texas,Houston,698071000
14734,2008,Southwest,West South Central,Texas,Howard,1687541000
14735,2008,Southwest,West South Central,Texas,Hudspeth,103653000
14736,2008,Southwest,West South Central,Texas,Hunt,2644834000
14737,2008,Southwest,West South Central,Texas,Hutchinson,1742923000
14738,2008,Southwest,West South Central,Texas,Irion,374118000
14739,2008,Southwest,West South Central,Texas,Jack,537550000
14740,2008,Southwest,West South Central,Texas,Jackson,604997000
14741,2008,Southwest,West South Central,Texas,Jasper,1027028000
14742,2008,Southwest,West South Central,Texas,Jeff Davis,70252000
14743,2008,Southwest,West South Central,Texas,Jefferson,19913253000
14744,2008,Southwest,West South Central,Texas,Jim Hogg,279698000
14745,2008,Southwest,West South Central,Texas,Jim Wells,1773268000
14746,2008,Southwest,West South Central,Texas,Johnson,7524124000
14747,2008,Southwest,West South Central,Texas,Jones,503962000
14748,2008,Southwest,West South Central,Texas,Karnes,384729000
14749,2008,Southwest,West South Central,Texas,Kaufman,2491462000
14750,2008,Southwest,West South Central,Texas,Kendall,1176617000
14751,2008,Southwest,West South Central,Texas,Kenedy,419333000
14752,2008,Southwest,West South Central,Texas,Kent,382654000
14753,2008,Southwest,West South Central,Texas,Kerr,1537369000
14754,2008,Southwest,West South Central,Texas,Kimble,126554000
14755,2008,Southwest,West South Central,Texas,King,179855000
14756,2008,Southwest,West South Central,Texas,Kinney,71825000
14757,2008,Southwest,West South Central,Texas,Kleberg,1238141000
14758,2008,Southwest,West South Central,Texas,Knox,138527000
14759,2008,Southwest,West South Central,Texas,Lamar,1807994000
14760,2008,Southwest,West South Central,Texas,Lamb,863329000
14761,2008,Southwest,West South Central,Texas,Lampasas,401133000
14762,2008,Southwest,West South Central,Texas,La Salle,277789000
14763,2008,Southwest,West South Central,Texas,Lavaca,1015402000
14764,2008,Southwest,West South Central,Texas,Lee,734057000
14765,2008,Southwest,West South Central,Texas,Leon,1213667000
14766,2008,Southwest,West South Central,Texas,Liberty,1919865000
14767,2008,Southwest,West South Central,Texas,Limestone,1914168000
14768,2008,Southwest,West South Central,Texas,Lipscomb,754581000
14769,2008,Southwest,West South Central,Texas,Live Oak,697033000
14770,2008,Southwest,West South Central,Texas,Llano,464714000
14771,2008,Southwest,West South Central,Texas,Loving,863289000
14772,2008,Southwest,West South Central,Texas,Lubbock,10401185000
14773,2008,Southwest,West South Central,Texas,Lynn,148973000
14774,2008,Southwest,West South Central,Texas,McCulloch,309915000
14775,2008,Southwest,West South Central,Texas,McLennan,9264167000
14776,2008,Southwest,West South Central,Texas,McMullen,300688000
14777,2008,Southwest,West South Central,Texas,Madison,333426000
14778,2008,Southwest,West South Central,Texas,Marion,238617000
14779,2008,Southwest,West South Central,Texas,Martin,942671000
14780,2017,Southeast,East South Central,Alabama,Autauga,1422078000
14781,2017,Southeast,East South Central,Alabama,Baldwin,5525882000
14782,2017,Southeast,East South Central,Alabama,Barbour,745625000
14783,2017,Southeast,East South Central,Alabama,Bibb,353859000
14784,2017,Southeast,East South Central,Alabama,Blount,813934000
14785,2017,Southeast,East South Central,Alabama,Bullock,233531000
